timestamp,event_type,source,target,punk_id,punk_type
1620057920,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,3489,Zombie
1620057920,PunkTransfer,0xb1adceddb2941033a090dd166a462fe1c2029484,0x50dd57f50a17d57304e7a4f262da30beb31c2e87,6784,Zombie
1620066495,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,5066,Zombie
1620066626,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,5066,Zombie
1620067317,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,2329,Zombie
1620067499,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,2329,Zombie
1620067705,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2329,Zombie
1620068185,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,5066,Zombie
1620069164,PunkTransfer,0xe83c750b2708320bb134796c555b80df39a3d97b,0x30fe9e1972a79f7351749602c5e3253de6310ba1,6586,Zombie
1620159919,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,5066,Zombie
1620160120,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,5066,Zombie
1620161205,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,2424,Zombie
1620161460,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,2424,Zombie
1620161899,PunkTransfer,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,2424,Zombie
1620170596,PunkTransfer,0xb7f7f6c52f2e2fdb1963eab30438024864c313f6,0xba19ba5233b49794c33f01654e99a60e579e6f29,6649,Zombie
1620171051,PunkTransfer,0xba19ba5233b49794c33f01654e99a60e579e6f29,0x73d64b26af2d3cdb327795ae03fd9cd832d086ec,6649,Zombie
